Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	immunological synapse formation (GO:0001771)	3/8	3.819601e-05	4.839330e-04	0	0	6.755455e+01	6.872175e+02	PRF1;CCL19;CORO1A
GO_Biological_Process_2021	interleukin-21-mediated signaling pathway (GO:0038114)	3/8	3.819601e-05	4.839330e-04	0	0	6.755455e+01	6.872175e+02	STAT1;IL2RG;JAK3
GO_Biological_Process_2021	negative regulation of interleukin-2 production (GO:0032703)	4/22	4.000889e-05	4.977683e-04	0	0	2.514667e+01	2.546454e+02	PTPRC;XCL1;VSIG4;GBP1
GO_Biological_Process_2021	negative regulation of lymphocyte activation (GO:0051250)	4/22	4.000889e-05	4.977683e-04	0	0	2.514667e+01	2.546454e+02	PTPN22;FCGR2B;SAMSN1;JAK3
GO_Biological_Process_2021	negative regulation of T cell activation (GO:0050868)	5/45	4.963797e-05	6.120539e-04	0	0	1.421049e+01	1.408367e+02	PTPN22;NCKAP1L;VSIG4;FCGR2B;JAK3
GO_Biological_Process_2021	cellular response to interleukin-9 (GO:0071355)	3/9	5.691680e-05	6.661195e-04	0	0	5.629261e+01	5.501995e+02	STAT1;IL2RG;JAK3
GO_Biological_Process_2021	complement activation, classical pathway (GO:0006958)	3/9	5.691680e-05	6.661195e-04	0	0	5.629261e+01	5.501995e+02	C1QB;C1S;C1QC
GO_Biological_Process_2021	positive regulation of CD8-positive, alpha-beta T cell activation (GO:2001187)	3/9	5.691680e-05	6.661195e-04	0	0	5.629261e+01	5.501995e+02	XCL1;NCKAP1L;PTPN22
GO_Biological_Process_2021	regulation of T-helper 1 type immune response (GO:0002825)	3/9	5.691680e-05	6.661195e-04	0	0	5.629261e+01	5.501995e+02	XCL1;IL12RB1;CCR2
GO_Biological_Process_2021	response to type I interferon (GO:0034340)	3/9	5.691680e-05	6.661195e-04	0	0	5.629261e+01	5.501995e+02	MX1;ISG15;IFIT1
GO_Biological_Process_2021	interleukin-9-mediated signaling pathway (GO:0038113)	3/9	5.691680e-05	6.661195e-04	0	0	5.629261e+01	5.501995e+02	STAT1;IL2RG;JAK3
GO_Biological_Process_2021	cellular divalent inorganic cation homeostasis (GO:0072503)	7/111	6.350405e-05	7.369672e-04	0	0	7.715731e+00	7.456797e+01	CCR1;CCL13;CCL8;LCK;CCL5;CCL19;CCR2
GO_Biological_Process_2021	positive regulation of tumor necrosis factor production (GO:0032760)	6/77	6.619144e-05	7.554577e-04	0	0	9.647480e+00	9.283731e+01	CD2;PTPRC;OAS2;OAS3;CCL19;CCR2
GO_Biological_Process_2021	positive regulation of type I interferon production (GO:0032481)	6/77	6.619144e-05	7.554577e-04	0	0	9.647480e+00	9.283731e+01	OAS2;STAT1;IRF1;OAS3;PTPN22;ISG15
GO_Biological_Process_2021	negative regulation of sequestering of calcium ion (GO:0051283)	4/25	6.775254e-05	7.643353e-04	0	0	2.155102e+01	2.068822e+02	PTPRC;LCK;XCL1;CCL19
GO_Biological_Process_2021	regulation of interleukin-10 production (GO:0032653)	5/48	6.807621e-05	7.643353e-04	0	0	1.321705e+01	1.268161e+02	CD28;XCL1;ISG15;FCGR2B;JAK3
GO_Biological_Process_2021	cellular defense response (GO:0006968)	5/49	7.526653e-05	8.315447e-04	0	0	1.291601e+01	1.226308e+02	ITK;CXCL9;TRAT1;PRF1;MNDA
GO_Biological_Process_2021	regulation of interferon-beta production (GO:0032648)	5/49	7.526653e-05	8.315447e-04	0	0	1.291601e+01	1.226308e+02	OAS2;IRF1;OAS3;NLRC3;ISG15
GO_Biological_Process_2021	regulation of cell-cell adhesion mediated by integrin (GO:0033632)	3/10	8.077454e-05	8.714816e-04	0	0	4.824838e+01	4.546854e+02	CCL5;CD3E;CXCL13
GO_Biological_Process_2021	regulation of granulocyte differentiation (GO:0030852)	3/10	8.077454e-05	8.714816e-04	0	0	4.824838e+01	4.546854e+02	HCLS1;EVI2B;C1QC
GO_Biological_Process_2021	regulation of phagocytosis, engulfment (GO:0060099)	3/10	8.077454e-05	8.714816e-04	0	0	4.824838e+01	4.546854e+02	C3;ALOX15;NCKAP1L
GO_Biological_Process_2021	regulation of complement activation (GO:0030449)	5/50	8.302772e-05	8.888471e-04	0	0	1.262835e+01	1.186602e+02	C1QB;C3;C1S;CFB;C1QC
GO_Biological_Process_2021	positive regulation of tumor necrosis factor superfamily cytokine production (GO:1903557)	6/81	8.796978e-05	9.345097e-04	0	0	9.131098e+00	8.527092e+01	CD2;PTPRC;OAS2;OAS3;CCL19;CCR2
GO_Biological_Process_2021	release of sequestered calcium ion into cytosol (GO:0051209)	4/27	9.269248e-05	9.771627e-04	0	0	1.967503e+01	1.827067e+02	PTPRC;LCK;XCL1;CCL19
GO_Biological_Process_2021	T cell activation involved in immune response (GO:0002286)	4/28	1.073887e-04	1.112201e-03	0	0	1.885429e+01	1.723104e+02	FCER1G;CD1C;ITGAL;ICAM1
GO_Biological_Process_2021	lymphocyte differentiation (GO:0030098)	6/84	1.077699e-04	1.112201e-03	0	0	8.778568e+00	8.019671e+01	PTPRC;LCK;PTPN22;IKZF1;TOX;JAK3
GO_Biological_Process_2021	cellular response to interleukin-2 (GO:0071352)	3/11	1.103342e-04	1.112201e-03	0	0	4.221520e+01	3.846647e+02	IL2RB;IL2RG;JAK3
GO_Biological_Process_2021	humoral immune response mediated by circulating immunoglobulin (GO:0002455)	3/11	1.103342e-04	1.112201e-03	0	0	4.221520e+01	3.846647e+02	C1QB;C1S;C1QC
GO_Biological_Process_2021	interleukin-2-mediated signaling pathway (GO:0038110)	3/11	1.103342e-04	1.112201e-03	0	0	4.221520e+01	3.846647e+02	IL2RB;IL2RG;JAK3
GO_Biological_Process_2021	T cell chemotaxis (GO:0010818)	3/11	1.103342e-04	1.112201e-03	0	0	4.221520e+01	3.846647e+02	CXCL10;GPR183;CCR2
GO_Biological_Process_2021	regulation of response to biotic stimulus (GO:0002831)	4/29	1.237043e-04	1.229033e-03	0	0	1.809920e+01	1.628497e+02	IRF1;PTPN22;FCGR2B;BIRC3
GO_Biological_Process_2021	positive regulation of leukocyte migration (GO:0002687)	4/29	1.237043e-04	1.229033e-03	0	0	1.809920e+01	1.628497e+02	XCL1;NCKAP1L;AIF1;ICAM1
GO_Biological_Process_2021	plasma membrane invagination (GO:0099024)	4/30	1.417430e-04	1.388277e-03	0	0	1.740220e+01	1.542095e+02	ITGAM;ITGB2;FCGR2B;AIF1
GO_Biological_Process_2021	positive regulation of B cell proliferation (GO:0030890)	4/30	1.417430e-04	1.388277e-03	0	0	1.740220e+01	1.542095e+02	SASH3;PTPRC;GPR183;NCKAP1L
GO_Biological_Process_2021	positive regulation of T-helper 1 type immune response (GO:0002827)	3/12	1.461447e-04	1.421309e-03	0	0	3.752273e+01	3.313599e+02	XCL1;IL12RB1;CCR2
GO_Biological_Process_2021	receptor signaling pathway via JAK-STAT (GO:0007259)	4/31	1.616103e-04	1.560726e-03	0	0	1.675683e+01	1.462925e+02	STAT1;CCL2;JAK3;CCR2
GO_Biological_Process_2021	regulation of phagocytosis (GO:0050764)	5/58	1.694874e-04	1.625431e-03	0	0	1.071785e+01	9.306021e+01	FCER1G;PTPRC;IL2RB;IL2RG;FCGR2B
GO_Biological_Process_2021	cellular response to interleukin-15 (GO:0071350)	3/13	1.887390e-04	1.761139e-03	0	0	3.376875e+01	2.895719e+02	IL2RB;IL2RG;JAK3
GO_Biological_Process_2021	regulation of receptor signaling pathway via STAT (GO:1904892)	3/13	1.887390e-04	1.761139e-03	0	0	3.376875e+01	2.895719e+02	PTPRC;IL7R;JAK3
GO_Biological_Process_2021	positive regulation of CD4-positive, alpha-beta T cell activation (GO:2000516)	3/13	1.887390e-04	1.761139e-03	0	0	3.376875e+01	2.895719e+02	HLA-DRA;XCL1;NCKAP1L
GO_Biological_Process_2021	interleukin-15-mediated signaling pathway (GO:0035723)	3/13	1.887390e-04	1.761139e-03	0	0	3.376875e+01	2.895719e+02	IL2RB;IL2RG;JAK3
GO_Biological_Process_2021	defense response to bacterium (GO:0042742)	8/176	1.908337e-04	1.768734e-03	0	0	5.472849e+00	4.687007e+01	FCER1G;OAS2;OAS3;SLAMF8;ISG15;CXCL13;MPEG1;GBP4
GO_Biological_Process_2021	calcium ion homeostasis (GO:0055074)	6/97	2.380668e-04	2.139963e-03	0	0	7.519532e+00	6.273515e+01	CCR1;CCL13;CCL8;CCL5;CCL19;CCR2
GO_Biological_Process_2021	antiviral innate immune response (GO:0140374)	3/14	2.386345e-04	2.139963e-03	0	0	3.069731e+01	2.560333e+02	CXCL10;MX1;IFIT1
GO_Biological_Process_2021	negative regulation of T cell mediated immunity (GO:0002710)	3/14	2.386345e-04	2.139963e-03	0	0	3.069731e+01	2.560333e+02	PTPRC;XCL1;HLA-F
GO_Biological_Process_2021	positive regulation of leukocyte degranulation (GO:0043302)	3/14	2.386345e-04	2.139963e-03	0	0	3.069731e+01	2.560333e+02	ITGAM;ITGB2;HLA-F
GO_Biological_Process_2021	positive regulation of lymphocyte migration (GO:2000403)	3/14	2.386345e-04	2.139963e-03	0	0	3.069731e+01	2.560333e+02	CXCL10;CCL5;AIF1
GO_Biological_Process_2021	apoptotic process (GO:0006915)	9/231	2.428008e-04	2.163277e-03	0	0	4.673847e+00	3.890169e+01	CD2;IFI27;IRF1;GZMA;MX1;ITGB2;PRF1;GZMB;GZMH
GO_Biological_Process_2021	regulation of T cell receptor signaling pathway (GO:0050856)	4/35	2.615337e-04	2.315244e-03	0	0	1.459171e+01	1.203662e+02	TRAT1;LCK;PTPN22;GBP1
GO_Biological_Process_2021	positive regulation of interferon-beta production (GO:0032728)	4/36	2.921823e-04	2.557728e-03	0	0	1.413500e+01	1.150325e+02	OAS2;IRF1;OAS3;ISG15
GO_Biological_Process_2021	negative regulation of leukocyte mediated cytotoxicity (GO:0001911)	3/15	2.963334e-04	2.557728e-03	0	0	2.813778e+01	2.285921e+02	PTPRC;HLA-F;FCGR2B
GO_Biological_Process_2021	regulation of lymphocyte activation (GO:0051249)	3/15	2.963334e-04	2.557728e-03	0	0	2.813778e+01	2.285921e+02	LCK;CCL5;CRTAM
GO_Biological_Process_2021	macrophage migration (GO:1905517)	3/15	2.963334e-04	2.557728e-03	0	0	2.813778e+01	2.285921e+02	CCL5;CCL2;CCR2
GO_Biological_Process_2021	calcium-mediated signaling (GO:0019722)	6/102	3.126880e-04	2.682125e-03	0	0	7.126084e+00	5.750967e+01	CCR1;PTPRC;ACKR4;CXCR6;SELE;CCR2
GO_Biological_Process_2021	phagocytosis, engulfment (GO:0006911)	4/37	3.253240e-04	2.773287e-03	0	0	1.370597e+01	1.100684e+02	ITGAM;ITGB2;FCGR2B;AIF1
GO_Biological_Process_2021	cellular metal ion homeostasis (GO:0006875)	6/104	3.472132e-04	2.941727e-03	0	0	6.979946e+00	5.559926e+01	CCR1;CCL13;CCL8;CCL5;CCL19;CCR2
GO_Biological_Process_2021	positive regulation of production of molecular mediator of immune response (GO:0002702)	4/38	3.610739e-04	3.032532e-03	0	0	1.330218e+01	1.054388e+02	SASH3;PTPRC;XCL1;PTPN22
GO_Biological_Process_2021	positive regulation of alpha-beta T cell proliferation (GO:0046641)	3/16	3.623228e-04	3.032532e-03	0	0	2.597203e+01	2.057757e+02	XCL1;PTPN22;CCR2
GO_Biological_Process_2021	regulation of cytosolic calcium ion concentration (GO:0051480)	7/148	3.789104e-04	3.152261e-03	0	0	5.680356e+00	4.475104e+01	CCR1;CD52;ACKR4;FPR3;CXCR6;CXCL13;CCR2
GO_Biological_Process_2021	negative regulation of cytokine production involved in immune response (GO:0002719)	3/17	4.370752e-04	3.614377e-03	0	0	2.411567e+01	1.865444e+02	XCL1;HLA-F;JAK3
GO_Biological_Process_2021	proteolysis involved in cellular protein catabolic process (GO:0051603)	5/74	5.310132e-04	4.351251e-03	0	0	8.225887e+00	6.202914e+01	GZMA;GZMB;CTSW;ISG15;CTSS
GO_Biological_Process_2021	calcium ion transmembrane import into cytosol (GO:0097553)	4/42	5.324848e-04	4.351251e-03	0	0	1.189955e+01	8.969828e+01	PTPRC;LCK;XCL1;CCL19
GO_Biological_Process_2021	natural killer cell activation (GO:0030101)	4/43	5.830293e-04	4.736256e-03	0	0	1.159385e+01	8.634254e+01	CD2;KLRK1;PTPRC;TOX
GO_Biological_Process_2021	cellular response to interleukin-7 (GO:0098761)	3/19	6.146865e-04	4.850755e-03	0	0	2.109908e+01	1.560150e+02	IL2RG;IL7R;JAK3
GO_Biological_Process_2021	regulation of RIG-I signaling pathway (GO:0039535)	3/19	6.146865e-04	4.850755e-03	0	0	2.109908e+01	1.560150e+02	DDX60;OASL;BIRC3
GO_Biological_Process_2021	regulation of T cell cytokine production (GO:0002724)	3/19	6.146865e-04	4.850755e-03	0	0	2.109908e+01	1.560150e+02	XCL1;HLA-F;CCR2
GO_Biological_Process_2021	interleukin-7-mediated signaling pathway (GO:0038111)	3/19	6.146865e-04	4.850755e-03	0	0	2.109908e+01	1.560150e+02	IL2RG;IL7R;JAK3
GO_Biological_Process_2021	positive regulation of neutrophil chemotaxis (GO:0090023)	3/19	6.146865e-04	4.850755e-03	0	0	2.109908e+01	1.560150e+02	XCL1;NCKAP1L;CCL19
GO_Biological_Process_2021	negative regulation of gene expression (GO:0010629)	10/322	6.678887e-04	5.240649e-03	0	0	3.699932e+00	2.705164e+01	CLEC4A;ZC3H12D;CCR1;CD28;GZMB;PTPN22;PARP14;FCGR2B;CD3E;PARP9
GO_Biological_Process_2021	positive regulation of chemotaxis (GO:0050921)	4/45	6.941813e-04	5.416183e-03	0	0	1.102718e+01	8.019821e+01	XCL1;CCL19;AIF1;CCR2
GO_Biological_Process_2021	cellular response to interferon-beta (GO:0035458)	3/20	7.184190e-04	5.481418e-03	0	0	1.985695e+01	1.437337e+02	STAT1;IRF1;MNDA
GO_Biological_Process_2021	regulation of T cell migration (GO:2000404)	3/20	7.184190e-04	5.481418e-03	0	0	1.985695e+01	1.437337e+02	CXCL10;CCL5;AIF1
GO_Biological_Process_2021	positive regulation of natural killer cell mediated cytotoxicity (GO:0045954)	3/20	7.184190e-04	5.481418e-03	0	0	1.985695e+01	1.437337e+02	KLRK1;CRTAM;HLA-F
GO_Biological_Process_2021	lipopolysaccharide-mediated signaling pathway (GO:0031663)	3/20	7.184190e-04	5.481418e-03	0	0	1.985695e+01	1.437337e+02	CCL5;CCL2;PTPN22
GO_Biological_Process_2021	cellular response to lipopolysaccharide (GO:0071222)	6/120	7.431631e-04	5.542146e-03	0	0	5.995437e+00	4.319469e+01	CXCL10;CXCL9;CCL5;CCL2;PTPN22;CXCL13
GO_Biological_Process_2021	erythrocyte differentiation (GO:0030218)	4/46	7.550284e-04	5.542146e-03	0	0	1.076408e+01	7.738035e+01	HCLS1;NCKAP1L;IKZF1;JAK3
GO_Biological_Process_2021	alpha-beta T cell differentiation (GO:0046632)	2/5	7.825622e-04	5.542146e-03	0	0	7.464407e+01	5.339243e+02	ITK;RSAD2
GO_Biological_Process_2021	regulation of neutrophil degranulation (GO:0043313)	2/5	7.825622e-04	5.542146e-03	0	0	7.464407e+01	5.339243e+02	ITGAM;ITGB2
GO_Biological_Process_2021	establishment of T cell polarity (GO:0001768)	2/5	7.825622e-04	5.542146e-03	0	0	7.464407e+01	5.339243e+02	CRTAM;CCL19
GO_Biological_Process_2021	positive regulation of natural killer cell chemotaxis (GO:2000503)	2/5	7.825622e-04	5.542146e-03	0	0	7.464407e+01	5.339243e+02	CCL5;XCL1
GO_Biological_Process_2021	T cell extravasation (GO:0072683)	2/5	7.825622e-04	5.542146e-03	0	0	7.464407e+01	5.339243e+02	CCL2;ITGAL
GO_Biological_Process_2021	membrane raft distribution (GO:0031580)	2/5	7.825622e-04	5.542146e-03	0	0	7.464407e+01	5.339243e+02	CD2;PTPRC
GO_Biological_Process_2021	positive regulation of toll-like receptor 9 signaling pathway (GO:0034165)	2/5	7.825622e-04	5.542146e-03	0	0	7.464407e+01	5.339243e+02	RSAD2;PTPN22
GO_Biological_Process_2021	positive thymic T cell selection (GO:0045059)	2/5	7.825622e-04	5.542146e-03	0	0	7.464407e+01	5.339243e+02	CD3E;CD3D
GO_Biological_Process_2021	postsynaptic endocytosis (GO:0140239)	2/5	7.825622e-04	5.542146e-03	0	0	7.464407e+01	5.339243e+02	MX2;MX1
GO_Biological_Process_2021	postsynaptic neurotransmitter receptor internalization (GO:0098884)	2/5	7.825622e-04	5.542146e-03	0	0	7.464407e+01	5.339243e+02	MX2;MX1
GO_Biological_Process_2021	monocyte extravasation (GO:0035696)	2/5	7.825622e-04	5.542146e-03	0	0	7.464407e+01	5.339243e+02	JAML;CCR2
GO_Biological_Process_2021	negative regulation of adaptive immune response (GO:0002820)	2/5	7.825622e-04	5.542146e-03	0	0	7.464407e+01	5.339243e+02	ALOX15;SAMSN1
GO_Biological_Process_2021	positive regulation of cell-cell adhesion (GO:0022409)	4/47	8.195497e-04	5.774481e-03	0	0	1.051322e+01	7.471490e+01	LCK;CCL5;CD3E;CXCL13
GO_Biological_Process_2021	positive regulation of antigen receptor-mediated signaling pathway (GO:0050857)	3/21	8.326621e-04	5.837088e-03	0	0	1.875284e+01	1.329742e+02	PTPRC;TRAT1;LCK
GO_Biological_Process_2021	negative regulation of B cell activation (GO:0050869)	3/22	9.578186e-04	6.531499e-03	0	0	1.776495e+01	1.234816e+02	MNDA;FCGR2B;SAMSN1
GO_Biological_Process_2021	positive regulation of granulocyte chemotaxis (GO:0071624)	3/22	9.578186e-04	6.531499e-03	0	0	1.776495e+01	1.234816e+02	XCL1;NCKAP1L;CCL19
GO_Biological_Process_2021	positive regulation of neutrophil migration (GO:1902624)	3/22	9.578186e-04	6.531499e-03	0	0	1.776495e+01	1.234816e+02	XCL1;NCKAP1L;CCL19
GO_Biological_Process_2021	microglial cell activation (GO:0001774)	3/22	9.578186e-04	6.531499e-03	0	0	1.776495e+01	1.234816e+02	ITGAM;ITGB2;AIF1
GO_Biological_Process_2021	natural killer cell mediated cytotoxicity (GO:0042267)	3/22	9.578186e-04	6.531499e-03	0	0	1.776495e+01	1.234816e+02	KLRK1;GZMB;CORO1A
GO_Biological_Process_2021	receptor internalization (GO:0031623)	4/49	9.600973e-04	6.531499e-03	0	0	1.004495e+01	6.979711e+01	FCER1G;MX2;ITGB2;MX1
GO_Biological_Process_2021	regulation of neuron death (GO:1901214)	5/86	1.053246e-03	7.130062e-03	0	0	7.002980e+00	4.801158e+01	ITGAM;CCL5;ITGB2;HLA-F;FCGR2B
GO_Biological_Process_2021	regulation of interferon-gamma-mediated signaling pathway (GO:0060334)	3/23	1.094278e-03	7.335912e-03	0	0	1.687585e+01	1.150538e+02	STAT1;PARP14;PARP9
GO_Biological_Process_2021	positive regulation of natural killer cell mediated immunity (GO:0002717)	3/23	1.094278e-03	7.335912e-03	0	0	1.687585e+01	1.150538e+02	KLRK1;CRTAM;HLA-F
GO_Biological_Process_2021	negative regulation of myeloid leukocyte mediated immunity (GO:0002887)	2/6	1.166935e-03	7.601588e-03	0	0	5.598023e+01	3.780555e+02	CD84;CCR2
GO_Biological_Process_2021	cell junction disassembly (GO:0150146)	2/6	1.166935e-03	7.601588e-03	0	0	5.598023e+01	3.780555e+02	C1QB;C1QC
GO_Biological_Process_2021	peptide antigen assembly with MHC protein complex (GO:0002501)	2/6	1.166935e-03	7.601588e-03	0	0	5.598023e+01	3.780555e+02	HLA-DMA;HLA-DRA
GO_Biological_Process_2021	establishment of lymphocyte polarity (GO:0001767)	2/6	1.166935e-03	7.601588e-03	0	0	5.598023e+01	3.780555e+02	CRTAM;CCL19
GO_Biological_Process_2021	positive regulation of granulocyte differentiation (GO:0030854)	2/6	1.166935e-03	7.601588e-03	0	0	5.598023e+01	3.780555e+02	HCLS1;EVI2B
GO_Biological_Process_2021	positive regulation of toll-like receptor 7 signaling pathway (GO:0034157)	2/6	1.166935e-03	7.601588e-03	0	0	5.598023e+01	3.780555e+02	RSAD2;PTPN22
GO_Biological_Process_2021	myeloid cell differentiation (GO:0030099)	4/52	1.201489e-03	7.789935e-03	0	0	9.415714e+00	6.331309e+01	HCLS1;IKZF1;EVI2B;JAK3
GO_Biological_Process_2021	second-messenger-mediated signaling (GO:0019932)	5/89	1.228596e-03	7.928463e-03	0	0	6.751847e+00	4.525009e+01	CCR1;ACKR4;CXCR6;SELE;CCR2
GO_Biological_Process_2021	dendritic cell differentiation (GO:0097028)	3/24	1.242417e-03	7.943415e-03	0	0	1.607143e+01	1.075291e+02	UBD;IRF8;CCL19
GO_Biological_Process_2021	immune response-activating cell surface receptor signaling pathway (GO:0002429)	3/24	1.242417e-03	7.943415e-03	0	0	1.607143e+01	1.075291e+02	FCER1G;FPR3;MICB
GO_Biological_Process_2021	positive regulation of B cell activation (GO:0050871)	4/53	1.290587e-03	8.213366e-03	0	0	9.223090e+00	6.135807e+01	SASH3;PTPRC;GPR183;NCKAP1L
GO_Biological_Process_2021	neutrophil degranulation (GO:0043312)	12/481	1.353628e-03	8.556589e-03	0	0	2.964953e+00	1.958341e+01	ARHGAP9;C3;CD53;PTPRC;FCER1G;ITGAM;ITGB2;COTL1;NCKAP1L;MNDA;ITGAL;CTSS
GO_Biological_Process_2021	positive regulation of transport (GO:0051050)	5/91	1.356910e-03	8.556589e-03	0	0	6.594159e+00	4.353823e+01	FCER1G;IL2RB;CCL19;IL2RG;FCGR2B
GO_Biological_Process_2021	negative regulation of antigen receptor-mediated signaling pathway (GO:0050858)	3/25	1.402599e-03	8.725178e-03	0	0	1.534013e+01	1.007759e+02	PTPN22;FCGR2B;GBP1
GO_Biological_Process_2021	receptor signaling pathway via STAT (GO:0097696)	3/25	1.402599e-03	8.725178e-03	0	0	1.534013e+01	1.007759e+02	STAT1;CCL2;CCR2
GO_Biological_Process_2021	regulation of neutrophil chemotaxis (GO:0090022)	3/25	1.402599e-03	8.725178e-03	0	0	1.534013e+01	1.007759e+02	XCL1;NCKAP1L;CCL19
GO_Biological_Process_2021	cellular calcium ion homeostasis (GO:0006874)	6/136	1.421961e-03	8.805954e-03	0	0	5.253268e+00	3.443895e+01	CCR1;CCL13;CCL8;CCL5;CCL19;CCR2
GO_Biological_Process_2021	neutrophil activation involved in immune response (GO:0002283)	12/485	1.451465e-03	8.948542e-03	0	0	2.939272e+00	1.920867e+01	ARHGAP9;C3;CD53;PTPRC;FCER1G;ITGAM;ITGB2;COTL1;NCKAP1L;MNDA;ITGAL;CTSS
GO_Biological_Process_2021	negative regulation of cytokine-mediated signaling pathway (GO:0001960)	4/55	1.482454e-03	9.098975e-03	0	0	8.860504e+00	5.771782e+01	PTPRC;OAS3;ISG15;PARP14
GO_Biological_Process_2021	neutrophil mediated immunity (GO:0002446)	12/488	1.528621e-03	9.340823e-03	0	0	2.920294e+00	1.893340e+01	ARHGAP9;C3;CD53;PTPRC;FCER1G;ITGAM;ITGB2;COTL1;NCKAP1L;MNDA;ITGAL;CTSS
GO_Biological_Process_2021	positive regulation of interleukin-2 production (GO:0032743)	3/26	1.575176e-03	9.544174e-03	0	0	1.467243e+01	9.468689e+01	PTPRC;CD28;CCR2
GO_Biological_Process_2021	positive regulation of response to external stimulus (GO:0032103)	6/139	1.589540e-03	9.544174e-03	0	0	5.133991e+00	3.308503e+01	CCL5;CCL19;DDX60;AIF1;OASL;CCR2
GO_Biological_Process_2021	regulation by virus of viral protein levels in host cell (GO:0046719)	2/7	1.624099e-03	9.544174e-03	0	0	4.478192e+01	2.876254e+02	STAT1;IFIT1
GO_Biological_Process_2021	regulation of dopamine metabolic process (GO:0042053)	2/7	1.624099e-03	9.544174e-03	0	0	4.478192e+01	2.876254e+02	ITGAM;ITGB2
GO_Biological_Process_2021	negative regulation of T cell apoptotic process (GO:0070233)	2/7	1.624099e-03	9.544174e-03	0	0	4.478192e+01	2.876254e+02	CCL5;JAK3
GO_Biological_Process_2021	complement activation, alternative pathway (GO:0006957)	2/7	1.624099e-03	9.544174e-03	0	0	4.478192e+01	2.876254e+02	C3;CFB
GO_Biological_Process_2021	regulation of T-helper 1 cell differentiation (GO:0045625)	2/7	1.624099e-03	9.544174e-03	0	0	4.478192e+01	2.876254e+02	CCL19;JAK3
GO_Biological_Process_2021	regulation of toll-like receptor 7 signaling pathway (GO:0034155)	2/7	1.624099e-03	9.544174e-03	0	0	4.478192e+01	2.876254e+02	RSAD2;PTPN22
GO_Biological_Process_2021	synaptic vesicle budding from presynaptic endocytic zone membrane (GO:0016185)	2/7	1.624099e-03	9.544174e-03	0	0	4.478192e+01	2.876254e+02	MX2;MX1
GO_Biological_Process_2021	negative regulation of catalytic activity (GO:0043086)	3/27	1.760488e-03	1.025837e-02	0	0	1.406037e+01	8.917317e+01	GZMA;IFIT1;PARP9
GO_Biological_Process_2021	positive regulation of calcium ion transmembrane transport (GO:1904427)	3/27	1.760488e-03	1.025837e-02	0	0	1.406037e+01	8.917317e+01	CXCL10;CXCL9;XCL1
GO_Biological_Process_2021	receptor metabolic process (GO:0043112)	4/58	1.806227e-03	1.048067e-02	0	0	8.366984e+00	5.285018e+01	FCER1G;MX2;ITGB2;MX1
GO_Biological_Process_2021	negative regulation of macromolecule metabolic process (GO:0010605)	7/194	1.852047e-03	1.070157e-02	0	0	4.273038e+00	2.688367e+01	CCR1;TRAT1;CD28;PTPN22;PARP14;CD3E;PARP9
GO_Biological_Process_2021	positive regulation of tyrosine phosphorylation of STAT protein (GO:0042531)	4/59	1.924219e-03	1.107227e-02	0	0	8.214442e+00	5.136684e+01	CCL5;HCLS1;PARP9;PARP14
GO_Biological_Process_2021	regulation of B cell activation (GO:0050864)	3/28	1.958861e-03	1.113245e-02	0	0	1.349727e+01	8.416079e+01	SLAMF8;FCGR2B;SAMSN1
GO_Biological_Process_2021	regulation of calcium-mediated signaling (GO:0050848)	3/28	1.958861e-03	1.113245e-02	0	0	1.349727e+01	8.416079e+01	TRAT1;PLEK;GBP1
GO_Biological_Process_2021	regulation of immunoglobulin production (GO:0002637)	3/28	1.958861e-03	1.113245e-02	0	0	1.349727e+01	8.416079e+01	SASH3;PTPRC;FCGR2B
GO_Biological_Process_2021	cellular protein catabolic process (GO:0044257)	4/60	2.047440e-03	1.156782e-02	0	0	8.067347e+00	4.994628e+01	GZMA;GZMB;CTSW;CTSS
GO_Biological_Process_2021	alpha-beta T cell activation (GO:0046631)	2/8	2.152737e-03	1.156782e-02	0	0	3.731638e+01	2.291605e+02	CLEC4A;RSAD2
GO_Biological_Process_2021	regulation of alpha-beta T cell proliferation (GO:0046640)	2/8	2.152737e-03	1.156782e-02	0	0	3.731638e+01	2.291605e+02	IRF1;CCR2
GO_Biological_Process_2021	regulation of apoptotic cell clearance (GO:2000425)	2/8	2.152737e-03	1.156782e-02	0	0	3.731638e+01	2.291605e+02	C3;CCL2
GO_Biological_Process_2021	dynamin family protein polymerization involved in membrane fission (GO:0003373)	2/8	2.152737e-03	1.156782e-02	0	0	3.731638e+01	2.291605e+02	MX2;MX1
GO_Biological_Process_2021	dynamin family protein polymerization involved in mitochondrial fission (GO:0003374)	2/8	2.152737e-03	1.156782e-02	0	0	3.731638e+01	2.291605e+02	MX2;MX1
GO_Biological_Process_2021	positive regulation of apoptotic cell clearance (GO:2000427)	2/8	2.152737e-03	1.156782e-02	0	0	3.731638e+01	2.291605e+02	C3;CCL2
GO_Biological_Process_2021	positive regulation of CD4-positive, alpha-beta T cell differentiation (GO:0043372)	2/8	2.152737e-03	1.156782e-02	0	0	3.731638e+01	2.291605e+02	HLA-DRA;NCKAP1L
