Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	T cell mediated immunity (GO:0002456)	4/16	1.686788e-04	3.438820e-03	0	0	1.806814e+01	1.569672e+02	CD8A;CRTAM;BTN3A3;BTN3A2
GO_Biological_Process_2021	negative regulation of macrophage activation (GO:0043031)	4/16	1.686788e-04	3.438820e-03	0	0	1.806814e+01	1.569672e+02	PTPRC;NR1H3;CST7;FCGR2B
GO_Biological_Process_2021	negative regulation of type I interferon-mediated signaling pathway (GO:0060339)	4/16	1.686788e-04	3.438820e-03	0	0	1.806814e+01	1.569672e+02	OAS3;NLRC5;SAMHD1;USP18
GO_Biological_Process_2021	neutrophil activation (GO:0042119)	4/16	1.686788e-04	3.438820e-03	0	0	1.806814e+01	1.569672e+02	FCER1G;TYROBP;IL15;CCL5
GO_Biological_Process_2021	regulation of neuron death (GO:1901214)	8/86	1.784889e-04	3.571430e-03	0	0	5.602636e+00	4.835626e+01	ITGAM;TYROBP;CCL5;ITGB2;RAB29;HLA-F;FCGR2B;PPARGC1A
GO_Biological_Process_2021	response to interleukin-1 (GO:0070555)	8/86	1.784889e-04	3.571430e-03	0	0	5.602636e+00	4.835626e+01	CCL13;CCL8;CCL5;XCL2;XCL1;ADAMTS12;CCL18;GBP1
GO_Biological_Process_2021	response to tumor necrosis factor (GO:0034612)	9/110	1.908652e-04	3.784033e-03	0	0	4.875530e+00	4.175377e+01	CCL13;CCL8;UBD;CCL5;XCL2;XCL1;ADAMTS12;CCL18;GBP1
GO_Biological_Process_2021	cell projection organization (GO:0030030)	5/30	1.952474e-04	3.785110e-03	0	0	1.086371e+01	9.278961e+01	P2RY12;PARVG;PLEK;RAC2;NCKAP1L
GO_Biological_Process_2021	positive regulation of B cell proliferation (GO:0030890)	5/30	1.952474e-04	3.785110e-03	0	0	1.086371e+01	9.278961e+01	SASH3;PTPRC;GPR183;NCKAP1L;TNFSF13B
GO_Biological_Process_2021	regulation of natural killer cell chemotaxis (GO:2000501)	3/7	2.014288e-04	3.785110e-03	0	0	4.055785e+01	3.451503e+02	KLRK1;CCL5;XCL1
GO_Biological_Process_2021	negative regulation of interferon-gamma-mediated signaling pathway (GO:0060336)	3/7	2.014288e-04	3.785110e-03	0	0	4.055785e+01	3.451503e+02	NR1H3;PPARG;PARP14
GO_Biological_Process_2021	negative regulation of response to interferon-gamma (GO:0060331)	3/7	2.014288e-04	3.785110e-03	0	0	4.055785e+01	3.451503e+02	NR1H3;PPARG;PARP14
GO_Biological_Process_2021	negative regulation of T cell apoptotic process (GO:0070233)	3/7	2.014288e-04	3.785110e-03	0	0	4.055785e+01	3.451503e+02	CCL5;PRKCQ;JAK3
GO_Biological_Process_2021	negative regulation of interleukin-10 production (GO:0032693)	4/17	2.174081e-04	4.050163e-03	0	0	1.667743e+01	1.406530e+02	CD274;TYROBP;FCGR2B;JAK3
GO_Biological_Process_2021	positive regulation of leukocyte cell-cell adhesion (GO:1903039)	5/31	2.293287e-04	4.199246e-03	0	0	1.044534e+01	8.753568e+01	LCK;ITGB2;PRKCQ;CCR2;HLA-DPA1
GO_Biological_Process_2021	regulation of interleukin-10 production (GO:0032653)	6/48	2.312403e-04	4.199246e-03	0	0	7.774603e+00	6.508939e+01	CD274;TYROBP;CD28;XCL1;FCGR2B;JAK3
GO_Biological_Process_2021	regulation of interleukin-2 production (GO:0032663)	6/48	2.312403e-04	4.199246e-03	0	0	7.774603e+00	6.508939e+01	PTPRC;CD28;XCL1;GBP1;CCR2;HAVCR2
GO_Biological_Process_2021	regulation of adaptive immune response (GO:0002819)	4/18	2.755076e-04	4.762975e-03	0	0	1.548540e+01	1.269322e+02	SASH3;IRF1;FCGR2B;SAMSN1
GO_Biological_Process_2021	regulation of B cell differentiation (GO:0045577)	4/18	2.755076e-04	4.762975e-03	0	0	1.548540e+01	1.269322e+02	SLAMF8;CD27;NCKAP1L;IKZF3
GO_Biological_Process_2021	positive regulation of cell adhesion mediated by integrin (GO:0033630)	4/18	2.755076e-04	4.762975e-03	0	0	1.548540e+01	1.269322e+02	P2RY12;CCL5;NCKAP1L;CD3E
GO_Biological_Process_2021	positive regulation of fatty acid metabolic process (GO:0045923)	4/18	2.755076e-04	4.762975e-03	0	0	1.548540e+01	1.269322e+02	ELOVL5;NR1H3;PPARG;PPARGC1A
GO_Biological_Process_2021	positive regulation of lymphocyte chemotaxis (GO:0140131)	4/18	2.755076e-04	4.762975e-03	0	0	1.548540e+01	1.269322e+02	CCL5;XCL2;XCL1;CCR2
GO_Biological_Process_2021	prostanoid metabolic process (GO:0006692)	4/18	2.755076e-04	4.762975e-03	0	0	1.548540e+01	1.269322e+02	AKR1C1;AKR1C3;AKR1C2;CYP4F8
GO_Biological_Process_2021	proteolysis (GO:0006508)	15/287	2.820220e-04	4.836901e-03	0	0	3.042044e+00	2.486422e+01	SRGN;CPM;ERAP2;TMPRSS3;GZMA;GZMB;CTSW;ADAMTS12;CTSS;WFDC2;MMP12;ADAM19;ADAMTS3;UBD;FBXO6
GO_Biological_Process_2021	antigen processing and presentation of endogenous peptide antigen via MHC class I (GO:0019885)	3/8	3.179149e-04	5.284724e-03	0	0	3.244463e+01	2.613002e+02	ERAP2;TAP1;B2M
GO_Biological_Process_2021	regulation of CD8-positive, alpha-beta T cell proliferation (GO:2000564)	3/8	3.179149e-04	5.284724e-03	0	0	3.244463e+01	2.613002e+02	IRF1;XCL1;PTPN22
GO_Biological_Process_2021	cellular response to interleukin-21 (GO:0098757)	3/8	3.179149e-04	5.284724e-03	0	0	3.244463e+01	2.613002e+02	STAT1;IL2RG;JAK3
GO_Biological_Process_2021	interleukin-21-mediated signaling pathway (GO:0038114)	3/8	3.179149e-04	5.284724e-03	0	0	3.244463e+01	2.613002e+02	STAT1;IL2RG;JAK3
GO_Biological_Process_2021	regulation of lymphocyte proliferation (GO:0050670)	4/19	3.439640e-04	5.552869e-03	0	0	1.445230e+01	1.152567e+02	CD209;LST1;PTPN22;IKZF3
GO_Biological_Process_2021	regulation of T cell cytokine production (GO:0002724)	4/19	3.439640e-04	5.552869e-03	0	0	1.445230e+01	1.152567e+02	XCL1;HLA-F;B2M;CCR2
GO_Biological_Process_2021	negative regulation of T cell receptor signaling pathway (GO:0050860)	4/19	3.439640e-04	5.552869e-03	0	0	1.445230e+01	1.152567e+02	CEACAM1;PTPN22;SLA2;GBP1
GO_Biological_Process_2021	negative regulation of epithelial cell proliferation (GO:0050680)	7/72	3.443242e-04	5.552869e-03	0	0	5.870281e+00	4.680919e+01	CEACAM1;KRT4;STAT1;ALOX5;NLRC3;B2M;RUNX3
GO_Biological_Process_2021	B cell receptor signaling pathway (GO:0050853)	5/34	3.590486e-04	5.747437e-03	0	0	9.363358e+00	7.427065e+01	ITK;PTPRC;LCK;NCKAP1L;MNDA
GO_Biological_Process_2021	positive regulation of B cell activation (GO:0050871)	6/53	4.006593e-04	6.319888e-03	0	0	6.945745e+00	5.433239e+01	SASH3;PTPRC;GPR183;CD27;NCKAP1L;TNFSF13B
GO_Biological_Process_2021	positive regulation of phagocytosis (GO:0050766)	6/53	4.006593e-04	6.319888e-03	0	0	6.945745e+00	5.433239e+01	FCER1G;PTPRC;IL15;NCKAP1L;IL2RG;FCGR2B
GO_Biological_Process_2021	adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains (GO:0002460)	4/20	4.237833e-04	6.588459e-03	0	0	1.354834e+01	1.052203e+02	CD8A;BTN3A3;BTN3A2;SLA2
GO_Biological_Process_2021	cellular response to interferon-beta (GO:0035458)	4/20	4.237833e-04	6.588459e-03	0	0	1.354834e+01	1.052203e+02	AIM2;STAT1;IRF1;MNDA
GO_Biological_Process_2021	antigen processing and presentation of exogenous peptide antigen via MHC class II (GO:0019886)	8/98	4.379453e-04	6.712055e-03	0	0	4.852638e+00	3.752747e+01	HLA-DMA;FCER1G;HLA-DMB;HLA-DOA;FCGR2B;CTSS;HLA-DPA1;HLA-DQB1
GO_Biological_Process_2021	positive regulation of defense response (GO:0031349)	8/98	4.379453e-04	6.712055e-03	0	0	4.852638e+00	3.752747e+01	GBP5;IL15;CCL5;NFKBIZ;PLA2G7;GPSM3;TLR3;CCR2
GO_Biological_Process_2021	regulation of CD8-positive, alpha-beta T cell activation (GO:2001185)	3/9	4.704101e-04	6.962713e-03	0	0	2.703581e+01	2.071458e+02	CD274;IRF1;CRTAM
GO_Biological_Process_2021	cellular response to interleukin-9 (GO:0071355)	3/9	4.704101e-04	6.962713e-03	0	0	2.703581e+01	2.071458e+02	STAT1;IL2RG;JAK3
GO_Biological_Process_2021	regulation of T-helper 1 type immune response (GO:0002825)	3/9	4.704101e-04	6.962713e-03	0	0	2.703581e+01	2.071458e+02	XCL1;IL12RB1;CCR2
GO_Biological_Process_2021	interleukin-9-mediated signaling pathway (GO:0038113)	3/9	4.704101e-04	6.962713e-03	0	0	2.703581e+01	2.071458e+02	STAT1;IL2RG;JAK3
GO_Biological_Process_2021	synapse pruning (GO:0098883)	3/9	4.704101e-04	6.962713e-03	0	0	2.703581e+01	2.071458e+02	C1QB;ITGAM;C1QC
GO_Biological_Process_2021	positive regulation of antigen receptor-mediated signaling pathway (GO:0050857)	4/21	5.159871e-04	7.585362e-03	0	0	1.275073e+01	9.651575e+01	PTPRC;TRAT1;LCK;RAB29
GO_Biological_Process_2021	positive regulation of tumor necrosis factor production (GO:0032760)	7/77	5.199630e-04	7.592162e-03	0	0	5.449582e+00	4.120839e+01	CD2;TYROBP;PTPRC;OAS3;TLR3;CCR2;HAVCR2
GO_Biological_Process_2021	phagocytosis, engulfment (GO:0006911)	5/37	5.377620e-04	7.799354e-03	0	0	8.484245e+00	6.387020e+01	ITGAM;ITGB2;RAC2;FCGR2B;AIF1
GO_Biological_Process_2021	positive regulation of MAPK cascade (GO:0043410)	14/274	5.589802e-04	8.053041e-03	0	0	2.963680e+00	2.219618e+01	CCR1;CCL13;PTPN22;PIK3CG;ICAM1;PIK3R5;PTPRC;CCL8;ERBB4;GPR183;CCL5;XCL2;XCL1;CCL18
GO_Biological_Process_2021	cellular response to interleukin-1 (GO:0071347)	10/155	5.844227e-04	8.363824e-03	0	0	3.775475e+00	2.810798e+01	PSMA5;CCL13;CCL8;CCL5;XCL2;XCL1;ADAMTS12;CCL18;GBP1;PSMB9
GO_Biological_Process_2021	microglial cell activation (GO:0001774)	4/22	6.216093e-04	8.722712e-03	0	0	1.204174e+01	8.890659e+01	ITGAM;TYROBP;ITGB2;AIF1
GO_Biological_Process_2021	negative regulation of B cell activation (GO:0050869)	4/22	6.216093e-04	8.722712e-03	0	0	1.204174e+01	8.890659e+01	TYROBP;MNDA;FCGR2B;SAMSN1
GO_Biological_Process_2021	negative regulation of interleukin-2 production (GO:0032703)	4/22	6.216093e-04	8.722712e-03	0	0	1.204174e+01	8.890659e+01	PTPRC;XCL1;GBP1;HAVCR2
GO_Biological_Process_2021	cellular metal ion homeostasis (GO:0006875)	8/104	6.521183e-04	8.953503e-03	0	0	4.547952e+00	3.336052e+01	CCR1;CCL13;CCL8;TMPRSS3;CCL5;ATP13A5;ATP1A2;CCR2
GO_Biological_Process_2021	regulation of phagocytosis (GO:0050764)	6/58	6.543102e-04	8.953503e-03	0	0	6.276282e+00	4.601725e+01	FGR;FCER1G;PTPRC;IL15;IL2RG;FCGR2B
GO_Biological_Process_2021	extracellular structure organization (GO:0043062)	12/216	6.603070e-04	8.953503e-03	0	0	3.228647e+00	2.364276e+01	MMP12;ADAM19;ADAMTS2;ITGAM;ADAMTS3;COL6A2;ITGB2;ITGAX;ADAMTS12;ITGAL;ICAM1;FBN1
GO_Biological_Process_2021	regulation of granulocyte differentiation (GO:0030852)	3/10	6.629155e-04	8.953503e-03	0	0	2.317237e+01	1.695954e+02	CEACAM1;HCLS1;C1QC
GO_Biological_Process_2021	regulation of neutrophil migration (GO:1902622)	3/10	6.629155e-04	8.953503e-03	0	0	2.317237e+01	1.695954e+02	RAC2;SLAMF8;NCKAP1L
GO_Biological_Process_2021	immunoglobulin mediated immune response (GO:0016064)	3/10	6.629155e-04	8.953503e-03	0	0	2.317237e+01	1.695954e+02	FCER1G;CD27;FCGR2B
GO_Biological_Process_2021	external encapsulating structure organization (GO:0045229)	12/217	6.877190e-04	9.195981e-03	0	0	3.212733e+00	2.339554e+01	MMP12;ADAM19;ADAMTS2;ITGAM;ADAMTS3;COL6A2;ITGB2;ITGAX;ADAMTS12;ITGAL;ICAM1;FBN1
GO_Biological_Process_2021	negative regulation of lymphocyte proliferation (GO:0050672)	5/39	6.893794e-04	9.195981e-03	0	0	7.984357e+00	5.812387e+01	CD274;TYROBP;LST1;MNDA;FCGR2B
GO_Biological_Process_2021	positive regulation of tumor necrosis factor superfamily cytokine production (GO:1903557)	7/81	7.064548e-04	9.365943e-03	0	0	5.153956e+00	3.739325e+01	CD2;TYROBP;PTPRC;OAS3;TLR3;CCR2;HAVCR2
GO_Biological_Process_2021	positive regulation of tyrosine phosphorylation of STAT protein (GO:0042531)	6/59	7.173235e-04	9.452049e-03	0	0	6.157547e+00	4.458054e+01	IL15;ERBB4;CCL5;HCLS1;PARP9;PARP14
GO_Biological_Process_2021	regulation of phosphatidylinositol 3-kinase signaling (GO:0014066)	8/106	7.398448e-04	9.655409e-03	0	0	4.454680e+00	3.211410e+01	FGR;CEACAM1;CCL5;HCLS1;NLRC3;PIK3AP1;PIK3CG;PIK3R5
GO_Biological_Process_2021	regulation of cysteine-type endopeptidase activity (GO:2000116)	4/23	7.416927e-04	9.655409e-03	0	0	1.140739e+01	8.220819e+01	EPHA7;AIM2;PSMB9;BIRC3
GO_Biological_Process_2021	cortical cytoskeleton organization (GO:0030865)	5/41	8.708756e-04	1.126923e-02	0	0	7.540012e+00	5.312701e+01	PLEK;RAC2;NCKAP1L;RHOF;LCP1
GO_Biological_Process_2021	C21-steroid hormone metabolic process (GO:0008207)	4/24	8.772863e-04	1.128462e-02	0	0	1.083646e+01	7.627437e+01	DHRS9;AKR1C1;AKR1C3;AKR1C2
GO_Biological_Process_2021	heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules (GO:0007157)	5/42	9.739134e-04	1.245341e-02	0	0	7.335854e+00	5.086819e+01	JAML;CD209;CRTAM;ITGAL;ICAM1
GO_Biological_Process_2021	regulation of interferon-alpha production (GO:0032647)	4/25	1.029442e-03	1.308603e-02	0	0	1.031992e+01	7.098800e+01	STAT1;NLRC3;TLR3;HAVCR2
GO_Biological_Process_2021	enzyme linked receptor protein signaling pathway (GO:0007167)	9/140	1.116388e-03	1.410827e-02	0	0	3.753223e+00	2.551313e+01	FGR;EPHA7;CD8A;LCK;ERBB4;SLA;LCP2;CD3E;JAK3
GO_Biological_Process_2021	negative regulation of B cell proliferation (GO:0030889)	3/12	1.182700e-03	1.459727e-02	0	0	1.802112e+01	1.214615e+02	TYROBP;MNDA;FCGR2B
GO_Biological_Process_2021	positive regulation of myeloid leukocyte mediated immunity (GO:0002888)	3/12	1.182700e-03	1.459727e-02	0	0	1.802112e+01	1.214615e+02	ITGAM;TYROBP;ITGB2
GO_Biological_Process_2021	positive regulation of T-helper 1 type immune response (GO:0002827)	3/12	1.182700e-03	1.459727e-02	0	0	1.802112e+01	1.214615e+02	XCL1;IL12RB1;CCR2
GO_Biological_Process_2021	positive regulation of T-helper 17 type immune response (GO:2000318)	3/12	1.182700e-03	1.459727e-02	0	0	1.802112e+01	1.214615e+02	NFKBIZ;PRKCQ;IL12RB1
GO_Biological_Process_2021	cell-cell adhesion via plasma-membrane adhesion molecules (GO:0098742)	10/170	1.188857e-03	1.459727e-02	0	0	3.418890e+00	2.302542e+01	CD84;CEACAM1;ITGAM;JAML;SELL;CD209;CRTAM;ITGB2;ITGAL;ICAM1
GO_Biological_Process_2021	cellular response to lectin (GO:1990858)	8/115	1.259466e-03	1.529049e-02	0	0	4.078108e+00	2.722980e+01	CLEC4A;PSMA5;MUC1;TYROBP;FCER1G;CD209;CLEC10A;PSMB9
GO_Biological_Process_2021	stimulatory C-type lectin receptor signaling pathway (GO:0002223)	8/115	1.259466e-03	1.529049e-02	0	0	4.078108e+00	2.722980e+01	CLEC4A;PSMA5;MUC1;TYROBP;FCER1G;CD209;CLEC10A;PSMB9
GO_Biological_Process_2021	regulation of receptor signaling pathway via JAK-STAT (GO:0046425)	5/45	1.337561e-03	1.608830e-02	0	0	6.784626e+00	4.489324e+01	PTPRC;ERBB4;CCL5;IL10RA;JAK3
GO_Biological_Process_2021	extracellular matrix organization (GO:0030198)	14/300	1.340072e-03	1.608830e-02	0	0	2.690639e+00	1.779866e+01	ITGAM;ITGB2;ADAMTS12;ITGAL;CTSS;ICAM1;MMP12;ADAM19;ADAMTS2;ADAMTS3;COL6A2;ITGAX;LCP1;FBN1
GO_Biological_Process_2021	regulation of viral genome replication (GO:0045069)	6/67	1.406001e-03	1.678657e-02	0	0	5.347814e+00	3.511913e+01	APOBEC3G;OAS3;CCL5;IFIT5;CD28;OASL
GO_Biological_Process_2021	cellular response to interleukin-15 (GO:0071350)	3/13	1.516748e-03	1.736490e-02	0	0	1.621818e+01	1.052752e+02	IL15;IL2RG;JAK3
GO_Biological_Process_2021	regulation of receptor signaling pathway via STAT (GO:1904892)	3/13	1.516748e-03	1.736490e-02	0	0	1.621818e+01	1.052752e+02	PTPRC;IL7R;JAK3
GO_Biological_Process_2021	interleukin-15-mediated signaling pathway (GO:0035723)	3/13	1.516748e-03	1.736490e-02	0	0	1.621818e+01	1.052752e+02	IL15;IL2RG;JAK3
GO_Biological_Process_2021	lipid oxidation (GO:0034440)	3/13	1.516748e-03	1.736490e-02	0	0	1.621818e+01	1.052752e+02	ALOX5;PLA2G7;PPARGC1A
GO_Biological_Process_2021	negative regulation of CD4-positive, alpha-beta T cell activation (GO:2000515)	3/13	1.516748e-03	1.736490e-02	0	0	1.621818e+01	1.052752e+02	CD274;XCL1;RUNX3
GO_Biological_Process_2021	positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains (GO:0002824)	3/13	1.516748e-03	1.736490e-02	0	0	1.621818e+01	1.052752e+02	PRKCQ;IL12RB1;CCR2
GO_Biological_Process_2021	positive regulation of CD4-positive, alpha-beta T cell activation (GO:2000516)	3/13	1.516748e-03	1.736490e-02	0	0	1.621818e+01	1.052752e+02	XCL1;NCKAP1L;PRKCQ
GO_Biological_Process_2021	regulation of tyrosine phosphorylation of STAT protein (GO:0042509)	6/68	1.518725e-03	1.736490e-02	0	0	5.261290e+00	3.414516e+01	IL15;ERBB4;CCL5;HCLS1;PARP9;PARP14
GO_Biological_Process_2021	innate immune response activating cell surface receptor signaling pathway (GO:0002220)	8/119	1.568205e-03	1.783627e-02	0	0	3.930344e+00	2.538147e+01	CLEC4A;PSMA5;MUC1;TYROBP;FCER1G;CD209;CLEC10A;PSMB9
GO_Biological_Process_2021	regulation of B cell activation (GO:0050864)	4/28	1.595801e-03	1.796107e-02	0	0	9.028545e+00	5.814726e+01	SLAMF8;FCGR2B;IKZF3;SAMSN1
GO_Biological_Process_2021	regulation of calcium-mediated signaling (GO:0050848)	4/28	1.595801e-03	1.796107e-02	0	0	9.028545e+00	5.814726e+01	TRAT1;PLEK;SLA2;GBP1
GO_Biological_Process_2021	positive regulation of neuron death (GO:1901216)	5/47	1.630032e-03	1.824818e-02	0	0	6.460889e+00	4.147345e+01	EPHA7;ITGAM;TYROBP;ITGB2;FCGR2B
GO_Biological_Process_2021	peptidyl-tyrosine phosphorylation (GO:0018108)	6/69	1.638198e-03	1.824818e-02	0	0	5.177513e+00	3.320939e+01	FGR;ITK;IL15;LCK;ERBB4;JAK3
GO_Biological_Process_2021	negative regulation of viral process (GO:0048525)	6/70	1.764678e-03	1.955626e-02	0	0	5.096354e+00	3.230980e+01	APOBEC3G;STAT1;OAS3;CCL5;IFIT5;OASL
GO_Biological_Process_2021	negative regulation of tumor necrosis factor superfamily cytokine production (GO:1903556)	5/48	1.792683e-03	1.976524e-02	0	0	6.310314e+00	3.990669e+01	CLEC4A;CD274;NLRC3;PTPN22;HAVCR2
GO_Biological_Process_2021	response to cytokine (GO:0034097)	9/150	1.804430e-03	1.979377e-02	0	0	3.485249e+00	2.201810e+01	CD274;CIITA;STAT1;UBD;MX2;HCLS1;PTPN7;XAF1;JAK3
GO_Biological_Process_2021	negative regulation of myeloid leukocyte differentiation (GO:0002762)	4/29	1.824703e-03	1.981499e-02	0	0	8.666961e+00	5.465679e+01	CEACAM1;TLR3;C1QC;FBN1
GO_Biological_Process_2021	positive regulation of leukocyte migration (GO:0002687)	4/29	1.824703e-03	1.981499e-02	0	0	8.666961e+00	5.465679e+01	XCL1;NCKAP1L;AIF1;ICAM1
GO_Biological_Process_2021	cellular response to low-density lipoprotein particle stimulus (GO:0071404)	3/14	1.904362e-03	2.017317e-02	0	0	1.474305e+01	9.234469e+01	FCER1G;ITGB2;PPARG
GO_Biological_Process_2021	regulation of response to endoplasmic reticulum stress (GO:1905897)	3/14	1.904362e-03	2.017317e-02	0	0	1.474305e+01	9.234469e+01	ALOX5;NR1H3;FCGR2B
GO_Biological_Process_2021	positive regulation of lymphocyte migration (GO:2000403)	3/14	1.904362e-03	2.017317e-02	0	0	1.474305e+01	9.234469e+01	CXCL10;CCL5;AIF1
GO_Biological_Process_2021	positive regulation of superoxide anion generation (GO:0032930)	3/14	1.904362e-03	2.017317e-02	0	0	1.474305e+01	9.234469e+01	ITGAM;TYROBP;ITGB2
GO_Biological_Process_2021	positive regulation of T cell receptor signaling pathway (GO:0050862)	3/14	1.904362e-03	2.017317e-02	0	0	1.474305e+01	9.234469e+01	TRAT1;LCK;RAB29
GO_Biological_Process_2021	positive regulation of reactive oxygen species metabolic process (GO:2000379)	5/49	1.966910e-03	2.073411e-02	0	0	6.166583e+00	3.842577e+01	ITGAM;TYROBP;AKR1C1;ITGB2;AKR1C3
GO_Biological_Process_2021	regulation of type I interferon-mediated signaling pathway (GO:0060338)	4/30	2.075390e-03	2.166627e-02	0	0	8.333192e+00	5.147918e+01	OAS3;NLRC5;SAMHD1;USP18
GO_Biological_Process_2021	plasma membrane invagination (GO:0099024)	4/30	2.075390e-03	2.166627e-02	0	0	8.333192e+00	5.147918e+01	ITGAM;ITGB2;FCGR2B;AIF1
GO_Biological_Process_2021	antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent (GO:0002479)	6/73	2.188794e-03	2.274030e-02	0	0	4.867413e+00	2.981001e+01	PSMA5;TAP1;HLA-F;SEC22B;B2M;PSMB9
GO_Biological_Process_2021	regulation of superoxide anion generation (GO:0032928)	3/15	2.348366e-03	2.394308e-02	0	0	1.351377e+01	8.181287e+01	ITGAM;TYROBP;ITGB2
GO_Biological_Process_2021	macrophage migration (GO:1905517)	3/15	2.348366e-03	2.394308e-02	0	0	1.351377e+01	8.181287e+01	P2RY12;CCL5;CCR2
GO_Biological_Process_2021	receptor signaling pathway via JAK-STAT (GO:0007259)	4/31	2.348882e-03	2.394308e-02	0	0	8.024146e+00	4.857670e+01	IL15;STAT1;JAK3;CCR2
GO_Biological_Process_2021	prostaglandin metabolic process (GO:0006693)	4/31	2.348882e-03	2.394308e-02	0	0	8.024146e+00	4.857670e+01	AKR1C1;AKR1C3;AKR1C2;CYP4F8
GO_Biological_Process_2021	positive regulation of immune effector process (GO:0002699)	4/32	2.646187e-03	2.672154e-02	0	0	7.737174e+00	4.591731e+01	HLA-DMB;PTPRC;IL12RB1;CCR2
GO_Biological_Process_2021	positive regulation of receptor signaling pathway via STAT (GO:1904894)	4/32	2.646187e-03	2.672154e-02	0	0	7.737174e+00	4.591731e+01	ERBB4;CCL5;IL10RA;IL7R
GO_Biological_Process_2021	eosinophil chemotaxis (GO:0048245)	3/16	2.851373e-03	2.839547e-02	0	0	1.247362e+01	7.309483e+01	CCL13;CCL8;CCL5
GO_Biological_Process_2021	eosinophil migration (GO:0072677)	3/16	2.851373e-03	2.839547e-02	0	0	1.247362e+01	7.309483e+01	CCL13;CCL8;CCL5
GO_Biological_Process_2021	positive regulation of alpha-beta T cell proliferation (GO:0046641)	3/16	2.851373e-03	2.839547e-02	0	0	1.247362e+01	7.309483e+01	XCL1;PTPN22;CCR2
GO_Biological_Process_2021	positive regulation of phosphatidylinositol 3-kinase signaling (GO:0014068)	6/77	2.868568e-03	2.843567e-02	0	0	4.592254e+00	2.688279e+01	FGR;CCL5;HCLS1;PIK3AP1;PIK3CG;PIK3R5
GO_Biological_Process_2021	negative regulation of viral genome replication (GO:0045071)	5/54	3.028486e-03	2.973616e-02	0	0	5.535926e+00	3.210667e+01	APOBEC3G;OAS3;CCL5;IFIT5;OASL
GO_Biological_Process_2021	positive regulation of cellular metabolic process (GO:0031325)	7/105	3.187460e-03	2.973616e-02	0	0	3.886988e+00	2.234447e+01	CCL5;AKR1C1;RAB29;AKR1C3;NR1H3;PPARG;AGPAT1
GO_Biological_Process_2021	antigen processing and presentation of lipid antigen via MHC class Ib (GO:0048003)	2/5	3.219927e-03	2.973616e-02	0	0	3.595421e+01	2.063195e+02	CD1C;CD1B
GO_Biological_Process_2021	antigen processing and presentation, endogenous lipid antigen via MHC class Ib (GO:0048006)	2/5	3.219927e-03	2.973616e-02	0	0	3.595421e+01	2.063195e+02	CD1C;CD1B
GO_Biological_Process_2021	antigen processing and presentation, exogenous lipid antigen via MHC class Ib (GO:0048007)	2/5	3.219927e-03	2.973616e-02	0	0	3.595421e+01	2.063195e+02	CD1C;CD1B
GO_Biological_Process_2021	regulation of glial cell migration (GO:1903975)	2/5	3.219927e-03	2.973616e-02	0	0	3.595421e+01	2.063195e+02	P2RY12;GPR183
GO_Biological_Process_2021	regulation of hippocampal neuron apoptotic process (GO:0110089)	2/5	3.219927e-03	2.973616e-02	0	0	3.595421e+01	2.063195e+02	ITGAM;TYROBP
GO_Biological_Process_2021	regulation of microglial cell mediated cytotoxicity (GO:1904149)	2/5	3.219927e-03	2.973616e-02	0	0	3.595421e+01	2.063195e+02	ITGAM;TYROBP
GO_Biological_Process_2021	regulation of neutrophil degranulation (GO:0043313)	2/5	3.219927e-03	2.973616e-02	0	0	3.595421e+01	2.063195e+02	ITGAM;ITGB2
GO_Biological_Process_2021	regulation of ribonuclease activity (GO:0060700)	2/5	3.219927e-03	2.973616e-02	0	0	3.595421e+01	2.063195e+02	OAS3;OASL
GO_Biological_Process_2021	monocyte extravasation (GO:0035696)	2/5	3.219927e-03	2.973616e-02	0	0	3.595421e+01	2.063195e+02	JAML;CCR2
GO_Biological_Process_2021	negative regulation of interferon-alpha production (GO:0032687)	2/5	3.219927e-03	2.973616e-02	0	0	3.595421e+01	2.063195e+02	NLRC3;HAVCR2
GO_Biological_Process_2021	positive regulation of CD8-positive, alpha-beta T cell differentiation (GO:0043378)	2/5	3.219927e-03	2.973616e-02	0	0	3.595421e+01	2.063195e+02	NCKAP1L;RUNX3
GO_Biological_Process_2021	positive regulation of MHC class I biosynthetic process (GO:0045345)	2/5	3.219927e-03	2.973616e-02	0	0	3.595421e+01	2.063195e+02	CIITA;NLRC5
GO_Biological_Process_2021	positive regulation of natural killer cell chemotaxis (GO:2000503)	2/5	3.219927e-03	2.973616e-02	0	0	3.595421e+01	2.063195e+02	CCL5;XCL1
GO_Biological_Process_2021	positive thymic T cell selection (GO:0045059)	2/5	3.219927e-03	2.973616e-02	0	0	3.595421e+01	2.063195e+02	CD3E;CD3D
GO_Biological_Process_2021	regulation of cell adhesion mediated by integrin (GO:0033628)	4/34	3.316203e-03	3.049495e-02	0	0	7.220626e+00	4.122209e+01	P2RY12;MUC1;NCKAP1L;PIK3CG
